Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://61.156.228.12:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-10, URL: http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-10, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000012827/index.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-10, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-10, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000023734/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-10, URL: http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-10, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-10, URL: http://123.182.60.29:9002/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-10, URL: http://122.9.151.210:8088/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-10, URL: http://122.9.151.210:2669/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-10, URL: http://121.33.239.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-10, URL: http://123.56.129.203:4522/rtp/225.1.8.10:8116$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-10, URL: http://123.56.129.203:4522/rtp/225.1.8.110:8228$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-10, URL: http://202.100.46.58:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-10, URL: http://61.138.128.226:19901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-10, URL: http://110.80.17.38:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-10, URL: http://116.128.242.83:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-10, URL: http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-10, URL: http://110.80.17.38:9901/tsfile/live/0010_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-10, URL: http://58.19.43.46:9901/tsfile/live/1029_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: CCTV-10, URL: http://202.100.46.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-10, URL: http://116.9.204.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-10, URL: https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://123.138.22.30:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2335 ms
Name: CCTV-10, URL: http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6200 ms
Name: CCTV-10, URL: http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4566 ms
Name: CCTV-10, URL: http://61.156.228.12:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-11, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-11, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265011/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-11, URL: http://111.61.236.247:9081/hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 649 ms
Name: CCTV-11, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-11, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031106/index.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-11, URL: http://121.33.239.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-11, URL: https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-11, URL: http://110.53.218.182:9902/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-11, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-11, URL: http://123.182.60.29:9002/hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-11, URL: http://122.9.151.210:8088/rtp/238.255.2.14:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-11, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-11, URL: http://122.9.151.210:2669/rtp/238.255.2.14:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-11, URL: http://123.56.129.203:4522/rtp/225.1.8.73:8120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-11, URL: http://123.56.129.203:4522/rtp/225.1.8.111:8040$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-11, URL: http://202.100.46.58:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-11, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-11, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-11, URL: http://61.138.128.226:19901/tsfile/live/0011_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-11, URL: http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-11, URL: http://58.19.43.46:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: CCTV-11, URL: http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-11, URL: http://116.9.204.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-11, URL: http://123.138.22.30:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2335 ms
Name: CCTV-11, URL: http://113.195.45.95:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5176 ms
Name: CCTV-11, URL: http://117.27.190.42:9998/tsfile/live/23242_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4239 ms
Name: CCTV-11, URL: http://110.80.17.38:9901/tsfile/live/0011_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-11, URL: http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4566 ms
Name: CCTV-11, URL: http://111.14.181.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6200 ms
Name: CCTV-11, URL: http://120.234.5.29:6000/udp/239.21.0.35:3480$订阅源, Date: None, Resolution: 1920x1080, Response Time: 39 ms
Name: CCTV-11, URL: http://61.156.228.12:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-12, URL: http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-12, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000032494/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-12, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-12, URL: http://61.136.172.236:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-12, URL: http://121.33.239.242:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-12, URL: http://202.100.46.58:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-12, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-12-HQ/G_CCTV-12-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-12, URL: http://123.182.60.29:9002/hls/12/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-12, URL: http://122.9.151.210:8088/rtp/238.255.2.15:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-12, URL: http://122.9.151.210:2669/rtp/238.255.2.15:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-12, URL: http://123.56.129.203:4522/rtp/225.1.8.12:8124$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-12, URL: http://123.56.129.203:4522/rtp/225.1.8.112:8232$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-12, URL: http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-12, URL: http://116.128.242.83:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-12, URL: http://110.80.17.38:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-12, URL: http://61.138.128.226:19901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-12, URL: http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-12, URL: http://58.19.43.46:9901/tsfile/live/1031_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: CCTV-12, URL: http://120.76.248.139/live/bfgd/4200000131.m3u8$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: CCTV-12, URL: http://110.80.17.38:9901/tsfile/live/0012_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-12, URL: http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-12, URL: http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-12, URL: http://110.53.218.182:9902/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-12, URL: http://116.9.204.242:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-12, URL: http://123.138.22.30:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2335 ms
Name: CCTV-12, URL: http://117.27.190.42:9998/tsfile/live/23243_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4239 ms
Name: CCTV-12, URL: http://111.14.181.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6200 ms
Name: CCTV-12, URL: http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4566 ms
Name: CCTV-12, URL: http://61.156.228.12:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-13, URL: http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-13, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031108/index.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-13, URL: http://gslbserv.itv.cmvideo.cn/1000000002000021303/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-13, URL: http://61.136.172.236:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-13, URL: http://121.33.239.242:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-13, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-13, URL: http://123.182.60.29:9002/hls/13/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-13, URL: http://122.9.151.210:8088/rtp/238.255.2.16:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-13, URL: http://122.9.151.210:2669/rtp/238.255.2.16:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-13, URL: https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8$订阅源, Date: None, Resolution: None, Response Time: 231 ms
Name: CCTV-13, URL: http://202.100.46.58:9901/tsfile/live/1013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-13, URL: http://123.56.129.203:4522/rtp/225.1.8.168:8130$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-13, URL: http://123.56.129.203:4522/rtp/225.1.1.10:8128$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-13, URL: http://116.128.242.83:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-13, URL: http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-13, URL: http://110.80.17.38:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-13, URL: http://61.138.128.226:19901/tsfile/live/0013_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-13, URL: http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-13, URL: http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1744 ms
Name: CCTV-13, URL: http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-13, URL: http://58.19.43.46:9901/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: CCTV-13, URL: http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-13, URL: http://110.53.218.182:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-13, URL: http://116.9.204.242:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-13, URL: http://123.138.22.30:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2335 ms
Name: CCTV-13, URL: http://113.195.45.95:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5176 ms
Name: CCTV-13, URL: http://111.14.181.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6200 ms
Name: CCTV-13, URL: http://120.234.5.29:6000/udp/239.21.0.88:3692$订阅源, Date: None, Resolution: 1920x1080, Response Time: 39 ms
Name: CCTV-13, URL: http://61.156.228.12:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-13, URL: http://121.19.134.222:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1880 ms
Name: CCTV-14, URL: http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-14, URL: http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-14, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000008170/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-14, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-14, URL: http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-14, URL: http://121.33.239.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-14, URL: http://202.100.46.58:9901/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-14, URL: https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-14, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-14-HQ/G_CCTV-14-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-14, URL: http://123.182.60.29:9002/hls/14/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-14, URL: http://122.9.151.210:8088/rtp/238.255.2.17:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-14, URL: http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-14, URL: http://122.9.151.210:2669/rtp/238.255.2.17:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-14, URL: https://hlszymgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/1000/01.m3u8?msisdn=7e715b9439b77a669c6c56bc620c9742&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20241123095648&Channel_ID=0131_10010001005&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=140.249.97.59&SecurityKey=20241123095648&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-7.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&mtv_session=a299ad58ff201b0484f7b01a004a9650&sv=10000&ct=h5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d2d6554ad49324d42f04c5ee35489677$订阅源, Date: None, Resolution: None, Response Time: 650 ms
Name: CCTV-14, URL: http://123.56.129.203:4522/rtp/225.1.8.14:8132$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-14, URL: http://123.56.129.203:4522/rtp/225.1.8.114:8236$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-14, URL: http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-14, URL: http://116.128.242.83:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-14, URL: http://110.53.218.182:9902/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-14, URL: http://61.138.128.226:19901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-14, URL: http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-14, URL: http://58.19.43.46:9901/tsfile/live/1033_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: CCTV-14, URL: http://120.76.248.139/live/bfgd/4200000132.m3u8$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: CCTV-14, URL: http://116.9.204.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-14, URL: http://113.195.45.95:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5176 ms
Name: CCTV-14, URL: http://111.14.181.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6200 ms
Name: CCTV-14, URL: http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4566 ms
Name: CCTV-14, URL: http://61.156.228.12:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5054 ms
Name: CCTV-15, URL: http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 4286 ms
Name: CCTV-15, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265014/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-15, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-15, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031109/index.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-15, URL: http://121.33.239.242:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-15, URL: https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-15, URL: http://202.100.46.58:9901/tsfile/live/1015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4500 ms
Name: CCTV-15, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-15-HQ/G_CCTV-15-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 376 ms
Name: CCTV-15, URL: http://123.182.60.29:9002/hls/15/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-15, URL: http://122.9.151.210:8088/rtp/238.255.2.18:5999$组播源, Date: None, Resolution: None, Response Time: 3139 ms
Name: CCTV-15, URL: http://122.9.151.210:2669/rtp/238.255.2.18:5999$组播源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-15, URL: http://123.56.129.203:4522/rtp/225.1.8.74:8136$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-15, URL: http://123.56.129.203:4522/rtp/225.1.8.115:8052$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3390 ms
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
